imdb_id,title,original_title,year,runtime_minutes,genres,average_rating,num_votes,imdb_url
tt14034294,Vanished Into the Night,Svaniti nella notte,2024,92,"Drama,Thriller",5.2,5228,https://www.imdb.com/title/tt14034294
tt9015188,Bumperkleef,Bumperkleef,2019,86,"Action,Horror,Thriller",5.7,5227,https://www.imdb.com/title/tt9015188
tt5990066,Bad Match,Bad Match,2017,90,"Crime,Horror,Mystery",5.6,5227,https://www.imdb.com/title/tt5990066
tt0254199,CQ,CQ,2001,88,"Comedy,Drama,Sci-Fi",6.2,5227,https://www.imdb.com/title/tt0254199
tt1344355,The Governor,Vali,2009,93,"Action,Crime,Drama",7.3,5226,https://www.imdb.com/title/tt1344355
tt0095904,Prison,Prison,1987,102,"Crime,Drama,Horror",5.8,5226,https://www.imdb.com/title/tt0095904
tt36240772,K.O.,K.O.,2025,86,"Action,Adventure,Drama",5.8,5225,https://www.imdb.com/title/tt36240772
tt7600382,Ride Like a Girl,Ride Like a Girl,2019,98,"Biography,Drama,Sport",7.0,5225,https://www.imdb.com/title/tt7600382
tt2357788,Bridegroom,Bridegroom,2013,80,Documentary,8.0,5224,https://www.imdb.com/title/tt2357788
tt1232838,Triple Dog,Triple Dog,2010,95,"Crime,Drama,Mystery",5.7,5223,https://www.imdb.com/title/tt1232838
tt1319569,Home,Home,2008,98,Drama,6.9,5223,https://www.imdb.com/title/tt1319569
tt8785038,Fixed,Fixed,2025,87,"Adventure,Animation,Comedy",5.2,5222,https://www.imdb.com/title/tt8785038
tt3200980,Where Hope Grows,Where Hope Grows,2014,95,"Drama,Family",6.7,5222,https://www.imdb.com/title/tt3200980
tt9742334,Brochevarevarura,Brochevarevarura,2019,138,Comedy,8.0,5222,https://www.imdb.com/title/tt9742334
tt0326449,Zona Zamfirova,Zona Zamfirova,2002,104,"Comedy,Drama",7.3,5221,https://www.imdb.com/title/tt0326449
tt13878694,Maarrich,Maarrich,2022,126,"Crime,Mystery,Thriller",6.2,5221,https://www.imdb.com/title/tt13878694
tt0084589,The Return of Martin Guerre,Le retour de Martin Guerre,1982,112,"Biography,Crime,Drama",7.4,5221,https://www.imdb.com/title/tt0084589
tt0120317,That Darn Cat,That Darn Cat,1997,89,"Action,Comedy,Crime",4.7,5221,https://www.imdb.com/title/tt0120317
tt0119642,Mean Guns,Mean Guns,1997,110,"Action,Crime,Thriller",5.3,5220,https://www.imdb.com/title/tt0119642
tt0174931,Frivolous Lola,Monella,1998,105,"Comedy,Romance",5.1,5220,https://www.imdb.com/title/tt0174931
tt2260850,4 Moons,Cuatro lunas,2014,110,"Drama,Romance",7.4,5220,https://www.imdb.com/title/tt2260850
tt5936692,The Last Family,Ostatnia rodzina,2016,123,"Biography,Drama",7.4,5218,https://www.imdb.com/title/tt5936692
tt0905329,El Greco,El Greco,2007,119,"Biography,Drama",6.5,5218,https://www.imdb.com/title/tt0905329
tt0082350,An Eye for an Eye,An Eye for an Eye,1981,106,"Action,Adventure,Crime",5.6,5217,https://www.imdb.com/title/tt0082350
tt0157183,West Beirut,West Beyrouth (À l'abri les enfants),1998,105,"Comedy,Drama,Romance",7.6,5217,https://www.imdb.com/title/tt0157183
tt9177040,Trick,Trick,2019,100,"Crime,Horror,Mystery",5.0,5214,https://www.imdb.com/title/tt9177040
tt1927077,Letters to Santa,Listy do M.,2011,110,"Comedy,Romance",7.1,5213,https://www.imdb.com/title/tt1927077
tt8727582,Circus of Books,Circus of Books,2019,92,"Biography,Documentary,History",7.1,5213,https://www.imdb.com/title/tt8727582
tt1881024,One in the Chamber,One in the Chamber,2012,91,"Action,Thriller",5.1,5213,https://www.imdb.com/title/tt1881024
tt16915972,Satan's Slaves 2: Communion,Pengabdi Setan 2: Communion,2022,119,"Drama,Horror,Mystery",6.7,5213,https://www.imdb.com/title/tt16915972
tt0110395,Love and a .45,Love and a .45,1994,101,"Crime,Romance,Thriller",6.0,5213,https://www.imdb.com/title/tt0110395
tt0086999,Breakin' 2: Electric Boogaloo,Breakin' 2: Electric Boogaloo,1984,94,"Comedy,Drama,Musical",5.2,5213,https://www.imdb.com/title/tt0086999
tt4199898,Playmobil: The Movie,Playmobil: The Movie,2019,99,"Action,Adventure,Animation",4.9,5212,https://www.imdb.com/title/tt4199898
tt2069715,Anadolu Kartallari,Anadolu Kartallari,2011,120,Drama,6.2,5211,https://www.imdb.com/title/tt2069715
tt7545566,Skate Kitchen,Skate Kitchen,2018,106,Drama,6.8,5209,https://www.imdb.com/title/tt7545566
tt10400028,I Am Zlatan,Jag är Zlatan,2021,100,"Biography,Drama,Sport",6.2,5209,https://www.imdb.com/title/tt10400028
tt0420076,Pokémon: Jirachi - Wish Maker,Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi,2003,81,"Action,Adventure,Animation",5.7,5208,https://www.imdb.com/title/tt0420076
tt0760188,When Nietzsche Wept,When Nietzsche Wept,2007,105,Drama,6.4,5207,https://www.imdb.com/title/tt0760188
tt2911674,Tiger House,Tiger House,2015,80,"Action,Crime,Drama",5.2,5207,https://www.imdb.com/title/tt2911674
tt0486615,London Dreams,London Dreams,2009,146,"Crime,Drama,Music",5.4,5206,https://www.imdb.com/title/tt0486615
tt0275067,Wendigo,Wendigo,2001,91,"Horror,Mystery,Thriller",5.1,5206,https://www.imdb.com/title/tt0275067
tt3530978,Correspondence,La corrispondenza,2016,122,"Drama,Romance",6.1,5206,https://www.imdb.com/title/tt3530978
tt3144098,Commitment,Dong-chang-saeng,2013,113,"Action,Drama",6.7,5205,https://www.imdb.com/title/tt3144098
tt2901736,Ilo Ilo,Ilo Ilo,2013,99,Drama,7.2,5205,https://www.imdb.com/title/tt2901736
tt1821427,Offender,Offender,2012,102,"Crime,Drama,Thriller",6.1,5205,https://www.imdb.com/title/tt1821427
tt4741714,Five,Five,2016,102,"Comedy,Crime,Drama",6.3,5204,https://www.imdb.com/title/tt4741714
tt7461200,The Oath,The Oath,2018,93,"Comedy,Thriller",5.7,5204,https://www.imdb.com/title/tt7461200
tt9691290,Sharmajee Ki Beti,Sharmajee Ki Beti,2024,116,"Comedy,Drama",5.9,5204,https://www.imdb.com/title/tt9691290
tt1638328,Love Lasts Three Years,L'amour dure trois ans,2011,98,"Comedy,Romance",6.1,5204,https://www.imdb.com/title/tt1638328
tt6083230,Little Forest,Liteul poleseuteu,2018,103,Drama,7.3,5203,https://www.imdb.com/title/tt6083230
tt10914452,The Binding,Il legame,2020,93,"Drama,Horror,Thriller",4.8,5203,https://www.imdb.com/title/tt10914452
tt0119125,Firelight,Firelight,1997,103,"Drama,Romance",7.2,5203,https://www.imdb.com/title/tt0119125
tt0367000,House of Voices,Saint Ange,2004,98,"Drama,Fantasy,Horror",5.0,5202,https://www.imdb.com/title/tt0367000
tt1805263,I Am Kalam,I Am Kalam,2010,88,"Comedy,Drama",7.9,5201,https://www.imdb.com/title/tt1805263
tt0114055,Peculiarities of the National Hunt,Osobennosti natsionalnoy okhoty,1995,93,Comedy,7.4,5201,https://www.imdb.com/title/tt0114055
tt19783714,"Luxembourg, Luxembourg","Luxembourg, Luxembourg",2022,110,"Comedy,Drama",7.9,5199,https://www.imdb.com/title/tt19783714
tt5910350,Çalgi Çengi: Ikimiz,Çalgi Çengi: Ikimiz,2017,116,Comedy,5.6,5199,https://www.imdb.com/title/tt5910350
tt1852036,Mr Perfect,Mr. Perfect,2011,144,"Comedy,Drama,Romance",7.1,5198,https://www.imdb.com/title/tt1852036
tt36741457,The Big Fake,Il falsario,2025,116,"Drama,History",6.6,5198,https://www.imdb.com/title/tt36741457
tt0090257,My Sweet Little Village,Vesnicko má stredisková,1985,98,Comedy,7.8,5197,https://www.imdb.com/title/tt0090257
tt1470024,"Tuesday, After Christmas","Marti, dupa Craciun",2010,99,"Drama,Romance",6.9,5196,https://www.imdb.com/title/tt1470024
tt0080397,From the Life of the Marionettes,Aus dem Leben der Marionetten,1980,104,Drama,7.2,5195,https://www.imdb.com/title/tt0080397
tt0221559,On the Edge,On the Edge,2001,85,Drama,6.9,5193,https://www.imdb.com/title/tt0221559
tt0233856,Hello Brother,Hello Brother,1999,139,"Action,Comedy,Fantasy",4.7,5192,https://www.imdb.com/title/tt0233856
tt0780061,Redhat and Cousin,Kolah Ghermezi and Pesar Khale,1995,92,"Adventure,Comedy,Family",8.1,5192,https://www.imdb.com/title/tt0780061
tt30073158,Dhakshina,Dhakshina,2024,107,"Crime,Drama",5.4,5191,https://www.imdb.com/title/tt30073158
tt29884526,Alappuzha Gymkhana,Alappuzha Gymkhana,2025,139,"Action,Comedy,Drama",6.7,5191,https://www.imdb.com/title/tt29884526
tt1483753,Pure,Till det som är vackert,2010,97,Drama,6.9,5190,https://www.imdb.com/title/tt1483753
tt0096875,Catchfire,Catchfire,1990,98,"Action,Comedy,Crime",5.3,5189,https://www.imdb.com/title/tt0096875
tt6722726,Come As You Are,Come As You Are,2019,106,"Comedy,Drama",7.1,5189,https://www.imdb.com/title/tt6722726
tt1189006,Toonpur Ka Superrhero,Toonpur Ka Superrhero,2010,95,"Action,Adventure,Animation",4.9,5189,https://www.imdb.com/title/tt1189006
tt3739110,The Yellow Birds,The Yellow Birds,2017,94,"Drama,War",5.8,5188,https://www.imdb.com/title/tt3739110
tt13323118,The Wasteland,El páramo,2021,92,"Drama,Horror,Mystery",4.6,5188,https://www.imdb.com/title/tt13323118
tt11087960,Playground,Un monde,2021,72,Drama,7.3,5186,https://www.imdb.com/title/tt11087960
tt0281190,Shottas,Shottas,2002,95,"Action,Crime,Drama",6.1,5186,https://www.imdb.com/title/tt0281190
tt5351818,Rock'n Roll,Rock'n Roll,2017,123,"Comedy,Drama,Family",6.1,5182,https://www.imdb.com/title/tt5351818
tt0092558,Motherland Hotel,Anayurt Oteli,1987,101,"Crime,Drama,Thriller",7.5,5182,https://www.imdb.com/title/tt0092558
tt33022710,Ocean with David Attenborough,Ocean with David Attenborough,2025,95,Documentary,8.5,5182,https://www.imdb.com/title/tt33022710
tt2378830,Summer of '92,Sommeren '92,2015,93,"Biography,Comedy,Drama",6.8,5180,https://www.imdb.com/title/tt2378830
tt1703048,Naruto Shippûden: The Lost Tower,Gekijouban Naruto Shippuuden: Za rosuto tawâ,2010,85,"Action,Adventure,Animation",6.8,5180,https://www.imdb.com/title/tt1703048
tt0369053,Separate Lies,Separate Lies,2005,85,"Crime,Drama,Romance",6.4,5180,https://www.imdb.com/title/tt0369053
tt0103295,Swordsman II,Siu ngo gong woo: Dung Fong Bat Bai,1992,112,"Action,Comedy,Fantasy",7.1,5180,https://www.imdb.com/title/tt0103295
tt4337414,Gopala Gopala,Gopala Gopala,2015,153,"Comedy,Drama,Fantasy",7.2,5178,https://www.imdb.com/title/tt4337414
tt11499506,The Beast,La belva,2020,97,"Action,Crime,Drama",5.2,5178,https://www.imdb.com/title/tt11499506
tt20198716,"Love, Divided",Pared con pared,2024,98,"Comedy,Romance",6.0,5178,https://www.imdb.com/title/tt20198716
tt0106305,The Red Squirrel,La ardilla roja,1993,114,"Comedy,Drama,Music",7.1,5176,https://www.imdb.com/title/tt0106305
tt0081178,The Monster Club,The Monster Club,1981,104,"Comedy,Horror,Musical",5.9,5174,https://www.imdb.com/title/tt0081178
tt2923088,The Windmill,The Windmill Massacre,2016,85,"Drama,Horror",4.9,5173,https://www.imdb.com/title/tt2923088
tt27655979,O.Baby,O.Baby,2023,126,"Action,Drama,Thriller",6.7,5173,https://www.imdb.com/title/tt27655979
tt1727252,Chillerama,Chillerama,2011,120,"Action,Comedy,Horror",5.5,5171,https://www.imdb.com/title/tt1727252
tt26546123,Beautiful Wedding,Beautiful Wedding,2024,100,"Comedy,Romance",4.1,5170,https://www.imdb.com/title/tt26546123
tt0981352,The Messenger,Ulak,2008,109,"Drama,Fantasy,Mystery",6.7,5170,https://www.imdb.com/title/tt0981352
tt19783734,U Are the Universe,Ty - Kosmos,2024,90,"Comedy,Drama,Romance",7.8,5166,https://www.imdb.com/title/tt19783734
tt0284674,Pauly Shore Is Dead,Pauly Shore Is Dead,2003,82,Comedy,4.4,5166,https://www.imdb.com/title/tt0284674
tt4207112,Score,Score: A Film Music Documentary,2016,93,"Documentary,Music",7.5,5164,https://www.imdb.com/title/tt4207112
tt0084408,Next of Kin,Next of Kin,1982,89,"Horror,Mystery",6.2,5163,https://www.imdb.com/title/tt0084408
tt5586362,The Maus,The Maus,2017,90,"Drama,Fantasy,Horror",4.4,5163,https://www.imdb.com/title/tt5586362
tt9663168,The Devil Conspiracy,The Devil Conspiracy,2022,111,"Horror,Sci-Fi,Thriller",4.6,5161,https://www.imdb.com/title/tt9663168
tt32292009,Laggam,Laggam,2024,130,Family,8.2,5161,https://www.imdb.com/title/tt32292009
tt30110854,The Firing Squad,The Firing Squad,2024,93,"Adventure,Biography,Drama",5.0,5160,https://www.imdb.com/title/tt30110854
tt1977739,Call Girl,Call Girl,2012,140,"Drama,Thriller",6.5,5159,https://www.imdb.com/title/tt1977739
tt4526546,Edge of Winter,Edge of Winter,2016,89,"Drama,Thriller",5.4,5159,https://www.imdb.com/title/tt4526546
tt8332802,Amulet,Amulet,2020,99,"Horror,Mystery",4.9,5159,https://www.imdb.com/title/tt8332802
tt0084504,The Pirate Movie,The Pirate Movie,1982,98,"Adventure,Comedy,Musical",5.4,5159,https://www.imdb.com/title/tt0084504
tt0116014,Forbidden City Cop,Daai laap mat taam Ling Ling Fat,1996,89,"Action,Comedy,Fantasy",6.9,5157,https://www.imdb.com/title/tt0116014
tt8563452,Crypto,Crypto,2019,105,"Crime,Drama,Thriller",5.3,5156,https://www.imdb.com/title/tt8563452
tt2474310,Land of Storms,Viharsarok,2014,105,"Drama,Romance,Sport",6.8,5156,https://www.imdb.com/title/tt2474310
tt1224366,Afterschool,Afterschool,2008,120,"Drama,Mystery",6.0,5156,https://www.imdb.com/title/tt1224366
tt2800340,On the Milky Road,On the Milky Road,2016,125,"Comedy,Drama,Fantasy",6.3,5155,https://www.imdb.com/title/tt2800340
tt5773402,Dominion,Dominion,2018,120,Documentary,8.9,5152,https://www.imdb.com/title/tt5773402
tt0253499,The Postman,Postaci,1984,86,Comedy,7.0,5151,https://www.imdb.com/title/tt0253499
tt15260176,Despatch,Despatch,2024,153,"Action,Drama,Thriller",4.4,5150,https://www.imdb.com/title/tt15260176
tt0119908,Poison Ivy: The New Seduction,Poison Ivy: The New Seduction,1997,95,"Drama,Thriller",4.8,5150,https://www.imdb.com/title/tt0119908
tt0782037,Dabbe,D@bbe,2006,110,"Horror,Thriller",4.3,5150,https://www.imdb.com/title/tt0782037
tt0099026,The Ambulance,The Ambulance,1990,96,"Action,Comedy,Horror",6.0,5150,https://www.imdb.com/title/tt0099026
tt0307873,Raaz,Raaz,2002,151,"Drama,Horror,Musical",6.6,5149,https://www.imdb.com/title/tt0307873
tt14318430,Why Did You Kill Me?,Why Did You Kill Me?,2021,83,"Crime,Documentary",5.6,5148,https://www.imdb.com/title/tt14318430
tt4163224,Most Likely to Die,Most Likely to Die,2015,80,"Crime,Horror,Mystery",4.0,5148,https://www.imdb.com/title/tt4163224
tt0122227,Treasure Island. Captain Flint's Map,Ostrov Sokrovishch,1989,107,"Adventure,Animation,Comedy",8.1,5148,https://www.imdb.com/title/tt0122227
tt1664809,Rakta Charitra,Rakhta Charitra,2010,125,"Action,Biography,Crime",7.6,5147,https://www.imdb.com/title/tt1664809
tt0120370,Trekkies,Trekkies,1997,86,"Comedy,Documentary",6.9,5147,https://www.imdb.com/title/tt0120370
tt0080934,The Island,The Island,1980,114,"Action,Adventure,Drama",5.3,5147,https://www.imdb.com/title/tt0080934
tt0208606,The Third Page,Üçüncü Sayfa,1999,92,Drama,7.3,5145,https://www.imdb.com/title/tt0208606
tt0413466,Wassup Rockers,Wassup Rockers,2005,111,"Adventure,Comedy,Drama",5.9,5144,https://www.imdb.com/title/tt0413466
tt6338476,Lost in London,Lost in London,2017,100,"Comedy,Drama",6.1,5143,https://www.imdb.com/title/tt6338476
tt6014472,S.W.A.T.: Under Siege,S.W.A.T.: Under Siege,2017,89,"Action,Thriller",4.6,5143,https://www.imdb.com/title/tt6014472
tt11994750,Made You Look: A True Story About Fake Art,Made You Look: A True Story About Fake Art,2020,94,"Crime,Documentary",7.0,5143,https://www.imdb.com/title/tt11994750
tt3321428,Torrente 5: Operation Eurovegas,Torrente 5: Operación Eurovegas,2014,105,"Action,Comedy",5.3,5143,https://www.imdb.com/title/tt3321428
tt1130088,Is Anybody There?,Is Anybody There?,2008,94,Drama,6.6,5143,https://www.imdb.com/title/tt1130088
tt0401244,The Baxter,The Baxter,2005,91,"Comedy,Romance",6.4,5142,https://www.imdb.com/title/tt0401244
tt0119092,Face,Face,1997,105,"Crime,Drama,Thriller",6.6,5142,https://www.imdb.com/title/tt0119092
tt0278259,.com for Murder,.com for Murder,2001,96,"Horror,Sci-Fi,Thriller",2.8,5142,https://www.imdb.com/title/tt0278259
tt3019694,Not My Day,Nicht mein Tag,2014,110,"Action,Adventure,Comedy",6.5,5142,https://www.imdb.com/title/tt3019694
tt0117214,A Moment of Innocence,Nûn o goldûn,1996,78,"Comedy,Drama",7.7,5140,https://www.imdb.com/title/tt0117214
tt15850662,The Whole Truth,The Whole Truth,2021,125,"Drama,Horror,Mystery",5.3,5140,https://www.imdb.com/title/tt15850662
tt0087247,Fear City,Fear City,1984,95,"Crime,Drama,Mystery",5.8,5139,https://www.imdb.com/title/tt0087247
tt3899154,Savageland,Savageland,2015,82,"Horror,Mystery,Thriller",6.0,5138,https://www.imdb.com/title/tt3899154
tt0435286,Pokémon the Movie: Destiny Deoxys,Gekijôban Poketto Monsutâ Adobansu Jenerêshon: Rekkû no hômonsha Deokishisu,2004,98,"Action,Adventure,Animation",6.1,5138,https://www.imdb.com/title/tt0435286
tt14913282,I Like Movies,I Like Movies,2022,99,"Comedy,Drama",6.8,5137,https://www.imdb.com/title/tt14913282
tt1921070,Pusher,Pusher,2012,89,"Crime,Thriller",5.5,5137,https://www.imdb.com/title/tt1921070
tt0082378,Final Exam,Final Exam,1981,89,"Horror,Thriller",4.6,5137,https://www.imdb.com/title/tt0082378
tt0303356,Biggie & Tupac,Biggie and Tupac,2002,108,"Biography,Crime,Documentary",6.7,5136,https://www.imdb.com/title/tt0303356
tt6104206,Jackals,Jackals,2017,85,"Drama,Horror,Mystery",4.9,5135,https://www.imdb.com/title/tt6104206
tt0096386,Life Is a Long Quiet River,La vie est un long fleuve tranquille,1988,90,Comedy,6.8,5134,https://www.imdb.com/title/tt0096386
tt1848926,Hello Ghost,Hellowoo goseuteu,2010,111,"Comedy,Drama,Family",7.5,5134,https://www.imdb.com/title/tt1848926
tt18353064,Chokehold,Boga Boga,2023,112,"Drama,Thriller",5.7,5134,https://www.imdb.com/title/tt18353064
tt1481363,Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire,Gekijô-ban Naruto Shippûden: Hi no ishi wo tsugu mono,2009,95,"Action,Animation,Fantasy",7.0,5134,https://www.imdb.com/title/tt1481363
tt28074691,Eagle,Eagle,2024,159,"Action,Thriller",5.9,5134,https://www.imdb.com/title/tt28074691
tt0124770,Patlabor 2: The Movie,Kidô Keisatsu Patorebâ 2,1993,113,"Action,Animation,Drama",7.5,5134,https://www.imdb.com/title/tt0124770
tt15210256,Stephen Curry: Underrated,Stephen Curry: Underrated,2023,110,"Biography,Documentary,Sport",7.3,5134,https://www.imdb.com/title/tt15210256
tt3979300,Magic Camp,Magic Camp,2020,100,"Comedy,Family,Fantasy",6.3,5133,https://www.imdb.com/title/tt3979300
tt26533869,The Jester,The Jester,2023,90,"Horror,Mystery,Thriller",3.9,5132,https://www.imdb.com/title/tt26533869
tt25470468,Beyond Utopia,Beyond Utopia,2023,115,"Biography,Documentary,History",7.9,5132,https://www.imdb.com/title/tt25470468
tt24070754,All Your Faces,Je verrai toujours vos visages,2023,118,Drama,7.5,5131,https://www.imdb.com/title/tt24070754
tt0167203,I Dreamed of Africa,I Dreamed of Africa,2000,114,"Adventure,Biography,Drama",5.6,5131,https://www.imdb.com/title/tt0167203
tt27751957,El 47,El 47,2024,110,"Biography,Drama",7.2,5131,https://www.imdb.com/title/tt27751957
tt0466766,Drive Thru,Drive Thru,2007,83,"Comedy,Horror",4.5,5131,https://www.imdb.com/title/tt0466766
tt9410034,The Last Bus,The Last Bus,2021,86,Drama,6.6,5131,https://www.imdb.com/title/tt9410034
tt5737862,Landline,Landline,2017,97,"Comedy,Drama",6.4,5131,https://www.imdb.com/title/tt5737862
tt5605076,Andover,Andover,2017,91,"Comedy,Drama,Romance",5.3,5131,https://www.imdb.com/title/tt5605076
tt1545103,Rush: Beyond the Lighted Stage,Rush: Beyond the Lighted Stage,2010,107,"Biography,Documentary,Music",8.4,5131,https://www.imdb.com/title/tt1545103
tt0385751,The Ketchup Effect,Hip hip hora!,2004,90,Drama,5.4,5130,https://www.imdb.com/title/tt0385751
tt1509803,Griff the Invisible,Griff the Invisible,2010,90,"Comedy,Drama,Romance",6.0,5130,https://www.imdb.com/title/tt1509803
tt7512624,Oru Nalla Naal Paathu Solren,Oru Nalla Naal Paarthu Soldren,2018,149,Comedy,5.6,5129,https://www.imdb.com/title/tt7512624
tt19637278,The Tutor,The Tutor,2023,92,"Mystery,Thriller",4.8,5129,https://www.imdb.com/title/tt19637278
tt7846056,Feast of the Seven Fishes,Feast of the Seven Fishes,2019,99,"Comedy,Drama,Romance",7.0,5128,https://www.imdb.com/title/tt7846056
tt6547786,Life Like,Life Like,2019,95,"Drama,Sci-Fi,Thriller",5.4,5127,https://www.imdb.com/title/tt6547786
tt0177507,Gigantic,Absolute Giganten,1999,80,"Comedy,Drama",7.6,5127,https://www.imdb.com/title/tt0177507
tt5304996,The Standoff at Sparrow Creek,The Standoff at Sparrow Creek,2018,88,"Crime,Drama,Thriller",6.2,5127,https://www.imdb.com/title/tt5304996
tt5314118,Journeyman,Journeyman,2017,92,"Drama,Sport",7.0,5127,https://www.imdb.com/title/tt5314118
tt0488539,Farce of the Penguins,Farce of the Penguins,2006,80,Comedy,4.1,5126,https://www.imdb.com/title/tt0488539
tt27724113,The Arctic Convoy,Konvoi,2023,108,"Action,Drama,History",6.5,5126,https://www.imdb.com/title/tt27724113
tt14466284,Gone Running,Futni mentem,2024,105,"Comedy,Romance",7.0,5124,https://www.imdb.com/title/tt14466284
tt8130904,The Body,The Body,2019,101,"Crime,Drama,Mystery",5.4,5123,https://www.imdb.com/title/tt8130904
tt0114658,Theodore Rex,Theodore Rex,1995,92,"Action,Comedy,Family",2.4,5123,https://www.imdb.com/title/tt0114658
tt33184067,Thala,Thala,2025,122,Mystery,4.1,5123,https://www.imdb.com/title/tt33184067
tt0488380,Closing the Ring,Closing the Ring,2007,118,"Drama,Romance",6.5,5122,https://www.imdb.com/title/tt0488380
tt1230215,Not Fade Away,Not Fade Away,2012,112,Drama,6.0,5122,https://www.imdb.com/title/tt1230215
tt0202623,The Third Wheel,The Third Wheel,2002,91,"Comedy,Romance",5.4,5122,https://www.imdb.com/title/tt0202623
tt4726636,Slack Bay,Ma Loute,2016,122,"Comedy,Fantasy",6.0,5121,https://www.imdb.com/title/tt4726636
tt0856008,Sharkwater,Sharkwater,2006,89,Documentary,7.8,5121,https://www.imdb.com/title/tt0856008
tt0462219,Camille,Camille,2008,94,"Comedy,Drama,Fantasy",5.9,5120,https://www.imdb.com/title/tt0462219
tt0190506,Killer 2,Kiler-ów 2-óch,1999,127,"Comedy,Crime",6.7,5120,https://www.imdb.com/title/tt0190506
tt0309291,Blue Spring,Aoi haru,2001,83,Drama,7.2,5119,https://www.imdb.com/title/tt0309291
tt0182295,Love's Labour's Lost,Love's Labour's Lost,2000,93,"Comedy,Musical,Romance",5.9,5118,https://www.imdb.com/title/tt0182295
tt30292390,The Calendar Killer,Sebastian Fitzeks Der Heimweg,2024,97,"Crime,Thriller",5.5,5118,https://www.imdb.com/title/tt30292390
tt0105411,Simple Men,Simple Men,1992,105,"Crime,Drama,Romance",7.1,5117,https://www.imdb.com/title/tt0105411
tt3483712,Raja Natwarlal,Raja Natwarlal,2014,141,"Crime,Thriller",6.2,5117,https://www.imdb.com/title/tt3483712
tt0104810,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent: Noam Chomsky and the Media,1992,167,"Biography,Documentary,War",8.1,5117,https://www.imdb.com/title/tt0104810
tt0455507,The God Who Wasn't There,The God Who Wasn't There,2005,62,"Biography,Documentary,History",6.8,5116,https://www.imdb.com/title/tt0455507
tt6212984,Parava,Parava,2017,147,"Action,Comedy,Drama",8.0,5116,https://www.imdb.com/title/tt6212984
tt0118064,The Van,The Van,1996,100,"Comedy,Drama",6.7,5115,https://www.imdb.com/title/tt0118064
tt13834480,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2021,59,"Animation,Comedy,Drama",5.1,5115,https://www.imdb.com/title/tt13834480
tt4644382,Monkey King: Hero Is Back,Xi You ji: Da Sheng gui lai,2015,89,"Action,Adventure,Animation",6.7,5114,https://www.imdb.com/title/tt4644382
tt1024942,Just Another Love Story,Kærlighed på film,2007,100,"Crime,Drama,Thriller",7.1,5114,https://www.imdb.com/title/tt1024942
tt2078718,Sacrifice,Sacrifice,2016,91,"Crime,Horror,Mystery",5.3,5113,https://www.imdb.com/title/tt2078718
tt9418812,Hello World,Harô Wârudo,2019,97,"Animation,Comedy,Drama",6.7,5113,https://www.imdb.com/title/tt9418812
tt1758610,Unconditional,Unconditional,2012,92,"Biography,Crime,Drama",7.0,5112,https://www.imdb.com/title/tt1758610
tt0469318,Dark Country,Dark Country,2009,88,"Crime,Mystery,Thriller",5.3,5111,https://www.imdb.com/title/tt0469318
tt28182053,The Constable,The Constable,2025,130,Action,5.2,5109,https://www.imdb.com/title/tt28182053
tt32259219,Bloody Beggar,Bloody Beggar,2024,134,"Action,Comedy,Drama",6.2,5109,https://www.imdb.com/title/tt32259219
tt21250176,Re/Member,Re/Member,2022,102,"Drama,Horror,Mystery",5.2,5109,https://www.imdb.com/title/tt21250176
tt3077108,Appropriate Behavior,Appropriate Behavior,2014,86,"Comedy,Drama,Romance",6.5,5109,https://www.imdb.com/title/tt3077108
tt0140348,Mahanadi,Mahanadhi,1994,162,"Crime,Drama",8.6,5108,https://www.imdb.com/title/tt0140348
tt7524414,Beats,Beats,2019,101,"Comedy,Crime,Drama",7.1,5108,https://www.imdb.com/title/tt7524414
tt10482504,The Trip to Greece,The Trip to Greece,2020,103,"Comedy,Drama",6.6,5107,https://www.imdb.com/title/tt10482504
tt30972054,Manitou's Canoe,Das Kanu des Manitu,2025,88,"Comedy,Western",6.1,5106,https://www.imdb.com/title/tt30972054
tt29313285,Little Amélie or the Character of Rain,Amélie et la métaphysique des tubes,2025,77,"Animation,Family",7.6,5106,https://www.imdb.com/title/tt29313285
tt3463938,Haunting of the Queen Mary,Haunting of the Queen Mary,2023,114,"Drama,Horror,Mystery",4.1,5106,https://www.imdb.com/title/tt3463938
tt1172203,Sita Sings the Blues,Sita Sings the Blues,2008,82,"Animation,Comedy,Fantasy",7.5,5106,https://www.imdb.com/title/tt1172203
tt10761694,Tadap,Tadap,2021,126,"Action,Drama,Romance",5.1,5106,https://www.imdb.com/title/tt10761694
tt0110186,Jason's Lyric,Jason's Lyric,1994,119,"Crime,Drama,Romance",6.6,5105,https://www.imdb.com/title/tt0110186
tt0405149,Mom's Guest,Mehman-e maman,2004,103,"Comedy,Drama",7.2,5105,https://www.imdb.com/title/tt0405149
tt0110588,Mrs. Parker and the Vicious Circle,Mrs. Parker and the Vicious Circle,1994,125,"Biography,Drama",6.4,5103,https://www.imdb.com/title/tt0110588
tt0079891,Shaolin Temple,Shao Lin si,1982,100,"Action,Comedy,Drama",6.8,5103,https://www.imdb.com/title/tt0079891
